The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Love_and_Lemons_Cookbook__An_Apple_to_Zucchini_Celebration_of_Impromptu_Cooking.jpg,https://books.toscrape.com
The Long Shadow of Small Ghosts: Murder and Memory in an American City,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Long_Shadow_of_Small_Ghosts__Murder_and_Memory_in_an_American_City.jpg,https://books.toscrape.com
The Kite Runner,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Kite_Runner.jpg,https://books.toscrape.com
The House by the Lake,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_House_by_the_Lake.jpg,https://books.toscrape.com
The Glittering Court (The Glittering Court #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Glittering_Court__The_Glittering_Court__1_.jpg,https://books.toscrape.com
The Girl on the Train,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Girl_on_the_Train.jpg,https://books.toscrape.com
The Genius of Birds,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Genius_of_Birds.jpg,https://books.toscrape.com
The Emerald Mystery,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Emerald_Mystery.jpg,https://books.toscrape.com
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Cookies___Cups_Cookbook__125__sweet___savory_recipes_reminding_you_to_Always_Eat_Dessert_First.jpg,https://books.toscrape.com
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Bridge_to_Consciousness__I_m_Writing_the_Bridge_Between_Science_and_Our_Old_and_New_Beliefs_.jpg,https://books.toscrape.com
The Artist's Way: A Spiritual Path to Higher Creativity,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Artist_s_Way__A_Spiritual_Path_to_Higher_Creativity.jpg,https://books.toscrape.com
The Art of War,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Art_of_War.jpg,https://books.toscrape.com
The Argonauts,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Argonauts.jpg,https://books.toscrape.com
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_10__Entrepreneur__Live_Your_Startup_Dream_Without_Quitting_Your_Day_Job.jpg,https://books.toscrape.com
Suddenly in Love (Lake Haven #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Suddenly_in_Love__Lake_Haven__1_.jpg,https://books.toscrape.com
Something More Than This,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Something_More_Than_This.jpg,https://books.toscrape.com
Soft Apocalypse,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Soft_Apocalypse.jpg,https://books.toscrape.com
So You've Been Publicly Shamed,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\So_You_ve_Been_Publicly_Shamed.jpg,https://books.toscrape.com
Shoe Dog: A Memoir by the Creator of NIKE,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Shoe_Dog__A_Memoir_by_the_Creator_of_NIKE.jpg,https://books.toscrape.com
"Shobu Samurai, Project Aryoku (#3)",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Shobu_Samurai__Project_Aryoku___3_.jpg,https://books.toscrape.com
Secrets and Lace (Fatal Hearts #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Secrets_and_Lace__Fatal_Hearts__1_.jpg,https://books.toscrape.com
Scarlett Epstein Hates It Here,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Scarlett_Epstein_Hates_It_Here.jpg,https://books.toscrape.com
Romero and Juliet: A Tragic Tale of Love and Zombies,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Romero_and_Juliet__A_Tragic_Tale_of_Love_and_Zombies.jpg,https://books.toscrape.com
Redeeming Love,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Redeeming_Love.jpg,https://books.toscrape.com
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Poses_for_Artists_Volume_1___Dynamic_and_Sitting_Poses__An_Essential_Reference_for_Figure_Drawing_and_the_Human_Form.jpg,https://books.toscrape.com
Poems That Make Grown Women Cry,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Poems_That_Make_Grown_Women_Cry.jpg,https://books.toscrape.com
"Nightingale, Sing",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Nightingale__Sing.jpg,https://books.toscrape.com
Night Sky with Exit Wounds,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Night_Sky_with_Exit_Wounds.jpg,https://books.toscrape.com
Mrs. Houdini,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Mrs__Houdini.jpg,https://books.toscrape.com
Modern Romance,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Modern_Romance.jpg,https://books.toscrape.com
Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Miss_Peregrine_s_Home_for_Peculiar_Children__Miss_Peregrine_s_Peculiar_Children__1_.jpg,https://books.toscrape.com
Louisa: The Extraordinary Life of Mrs. Adams,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Louisa__The_Extraordinary_Life_of_Mrs__Adams.jpg,https://books.toscrape.com
Little Red,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Little_Red.jpg,https://books.toscrape.com
Library of Souls (Miss Peregrine’s Peculiar Children #3),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Library_of_Souls__Miss_Peregrine_s_Peculiar_Children__3_.jpg,https://books.toscrape.com
Large Print Heart of the Pride,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Large_Print_Heart_of_the_Pride.jpg,https://books.toscrape.com
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\I_Had_a_Nice_Time_And_Other_Lies_____How_to_find_love___sh_t_like_that.jpg,https://books.toscrape.com
Hollow City (Miss Peregrine’s Peculiar Children #2),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Hollow_City__Miss_Peregrine_s_Peculiar_Children__2_.jpg,https://books.toscrape.com
Grumbles,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Grumbles.jpg,https://books.toscrape.com
Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Full_Moon_over_Noah_s_Ark__An_Odyssey_to_Mount_Ararat_and_Beyond.jpg,https://books.toscrape.com
Frostbite (Vampire Academy #2),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Frostbite__Vampire_Academy__2_.jpg,https://books.toscrape.com
Follow You Home,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Follow_You_Home.jpg,https://books.toscrape.com
First Steps for New Christians (Print Edition),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\First_Steps_for_New_Christians__Print_Edition_.jpg,https://books.toscrape.com
Finders Keepers (Bill Hodges Trilogy #2),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Finders_Keepers__Bill_Hodges_Trilogy__2_.jpg,https://books.toscrape.com
"Fables, Vol. 1: Legends in Exile (Fables #1)",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Fables__Vol__1__Legends_in_Exile__Fables__1_.jpg,https://books.toscrape.com
Eureka Trivia 6.0,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Eureka_Trivia_6_0.jpg,https://books.toscrape.com
Drive: The Surprising Truth About What Motivates Us,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Drive__The_Surprising_Truth_About_What_Motivates_Us.jpg,https://books.toscrape.com
Done Rubbed Out (Reightman & Bailey #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Done_Rubbed_Out__Reightman___Bailey__1_.jpg,https://books.toscrape.com
Doing It Over (Most Likely To #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Doing_It_Over__Most_Likely_To__1_.jpg,https://books.toscrape.com
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Deliciously_Ella_Every_Day__Quick_and_Easy_Recipes_for_Gluten_Free_Snacks__Packed_Lunches__and_Simple_Meals.jpg,https://books.toscrape.com
A Light in the Attic,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\A_Light_in_the_Attic.jpg,https://books.toscrape.com
Tipping the Velvet,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Tipping_the_Velvet.jpg,https://books.toscrape.com
Soumission,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Soumission.jpg,https://books.toscrape.com
Sharp Objects,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Sharp_Objects.jpg,https://books.toscrape.com
Sapiens: A Brief History of Humankind,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Sapiens__A_Brief_History_of_Humankind.jpg,https://books.toscrape.com
The Requiem Red,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Requiem_Red.jpg,https://books.toscrape.com
The Dirty Little Secrets of Getting Your Dream Job,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Dirty_Little_Secrets_of_Getting_Your_Dream_Job.jpg,https://books.toscrape.com
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Coming_Woman__A_Novel_Based_on_the_Life_of_the_Infamous_Feminist__Victoria_Woodhull.jpg,https://books.toscrape.com
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Boys_in_the_Boat__Nine_Americans_and_Their_Epic_Quest_for_Gold_at_the_1936_Berlin_Olympics.jpg,https://books.toscrape.com
The Black Maria,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Black_Maria.jpg,https://books.toscrape.com
"Starving Hearts (Triangular Trade Trilogy, #1)",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Starving_Hearts__Triangular_Trade_Trilogy___1_.jpg,https://books.toscrape.com
Shakespeare's Sonnets,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Shakespeare_s_Sonnets.jpg,https://books.toscrape.com
Set Me Free,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Set_Me_Free.jpg,https://books.toscrape.com
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Scott_Pilgrim_s_Precious_Little_Life__Scott_Pilgrim__1_.jpg,https://books.toscrape.com
Rip it Up and Start Again,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Rip_it_Up_and_Start_Again.jpg,https://books.toscrape.com
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Our_Band_Could_Be_Your_Life__Scenes_from_the_American_Indie_Underground__1981_1991.jpg,https://books.toscrape.com
Olio,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Olio.jpg,https://books.toscrape.com
Mesaerion: The Best Science Fiction Stories 1800-1849,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Mesaerion__The_Best_Science_Fiction_Stories_1800_1849.jpg,https://books.toscrape.com
Libertarianism for Beginners,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Libertarianism_for_Beginners.jpg,https://books.toscrape.com
It's Only the Himalayas,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\It_s_Only_the_Himalayas.jpg,https://books.toscrape.com
In Her Wake,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\In_Her_Wake.jpg,https://books.toscrape.com
How Music Works,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\How_Music_Works.jpg,https://books.toscrape.com
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Foolproof_Preserving__A_Guide_to_Small_Batch_Jams__Jellies__Pickles__Condiments__and_More__A_Foolproof_Guide_to_Making_Small_Batch_Jams__Jellies__Pickles__Condiments__and_More.jpg,https://books.toscrape.com
Chase Me (Paris Nights #2),Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Chase_Me__Paris_Nights__2_.jpg,https://books.toscrape.com
Black Dust,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Black_Dust.jpg,https://books.toscrape.com
Birdsong: A Story in Pictures,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Birdsong__A_Story_in_Pictures.jpg,https://books.toscrape.com
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\America_s_Cradle_of_Quarterbacks__Western_Pennsylvania_s_Football_Factory_from_Johnny_Unitas_to_Joe_Montana.jpg,https://books.toscrape.com
Aladdin and His Wonderful Lamp,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Aladdin_and_His_Wonderful_Lamp.jpg,https://books.toscrape.com
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Worlds_Elsewhere__Journeys_Around_Shakespeare_s_Globe.jpg,https://books.toscrape.com
Wall and Piece,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\Wall_and_Piece.jpg,https://books.toscrape.com
The Four Agreements: A Practical Guide to Personal Freedom,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Four_Agreements__A_Practical_Guide_to_Personal_Freedom.jpg,https://books.toscrape.com
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Five_Love_Languages__How_to_Express_Heartfelt_Commitment_to_Your_Mate.jpg,https://books.toscrape.com
The Elephant Tree,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Elephant_Tree.jpg,https://books.toscrape.com
The Bear and the Piano,Unknown,Unknown,Unknown,Unknown,Unknown,,English,C:\Users\HP\Desktop\BOOK FAIR  -TUNISIA\books-to-scrape-web-scraper-main\images\The_Bear_and_the_Piano.jpg,https://books.toscrape.com
